-0.358353383,0.045098799,1877.736019
-0.267769141,-0.98329179,2551.690597
-0.000237959,1.08E-15,1.284827537
Right homography,,
-0.334512469,1.639971546,62.2401531
-0.249815115,0.195793957,1209.16274
-0.000222025,0.001076593,0.059401153
